time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.2983,0.1012,0.0176,0.3082,-0.2075,0.0223,-0.0882,
0.3000,0.1100,0.0092,0.3075,-0.2086,0.0149,-0.0787,
0.3017,0.1182,0.0001,0.3068,-0.2091,0.0059,-0.0687,
0.3033,0.1256,-0.0093,0.3063,-0.2089,-0.0046,-0.0584,
0.3050,0.1319,-0.0191,0.3057,-0.2081,-0.0167,-0.0481,
0.3067,0.1371,-0.0291,0.3051,-0.2067,-0.0301,-0.0380,
0.3083,0.1409,-0.0392,0.3043,-0.2045,-0.0447,-0.0281,
0.3100,0.1433,-0.0491,0.3034,-0.2016,-0.0606,-0.0188,
0.3117,0.1441,-0.0589,0.3023,-0.1980,-0.0775,-0.0102,
0.3133,0.1433,-0.0683,0.3010,-0.1937,-0.0954,-0.0025,
0.3150,0.1407,-0.0773,0.2996,-0.1886,-0.1140,0.0042,
0.3167,0.1365,-0.0857,0.2980,-0.1829,-0.1334,0.0098,
0.3183,0.1306,-0.0934,0.2962,-0.1764,-0.1533,0.0142,
0.3200,0.1230,-0.1003,0.2944,-0.1692,-0.1735,0.0173,
0.3217,0.1138,-0.1065,0.2925,-0.1615,-0.1939,0.0191,
0.3233,0.1032,-0.1116,0.2905,-0.1531,-0.2143,0.0197,
0.3250,0.0912,-0.1159,0.2886,-0.1441,-0.2344,0.0191,
0.3267,0.0779,-0.1191,0.2868,-0.1347,-0.2540,0.0173,
0.3283,0.0636,-0.1213,0.2852,-0.1248,-0.2729,0.0145,
0.3300,0.0485,-0.1224,0.2838,-0.1146,-0.2909,0.0107,
0.3317,0.0326,-0.1225,0.2827,-0.1041,-0.3076,0.0062,
0.3333,0.0163,-0.1216,0.2821,-0.0933,-0.3230,0.0009,
0.3350,-0.0003,-0.1198,0.2819,-0.0823,-0.3368,-0.0048,
0.3367,-0.0170,-0.1170,0.2823,-0.0712,-0.3488,-0.0108,
0.3383,-0.0334,-0.1134,0.2833,-0.0601,-0.3589,-0.0171,
0.3400,-0.0495,-0.1090,0.2850,-0.0489,-0.3670,-0.0235,
0.3417,-0.0650,-0.1038,0.2875,-0.0378,-0.3728,-0.0298,
0.3433,-0.0798,-0.0981,0.2906,-0.0267,-0.3765,-0.0360,
0.3450,-0.0936,-0.0918,0.2945,-0.0157,-0.3778,-0.0418,
0.3467,-0.1062,-0.0851,0.2992,-0.0049,-0.3770,-0.0473,
0.3483,-0.1176,-0.0780,0.3045,0.0057,-0.3739,-0.0523,
0.3500,-0.1277,-0.0707,0.3105,0.0161,-0.3687,-0.0567,
0.3517,-0.1363,-0.0632,0.3170,0.0262,-0.3613,-0.0604,
0.3533,-0.1433,-0.0556,0.3239,0.0361,-0.3520,-0.0636,
0.3550,-0.1487,-0.0479,0.3311,0.0456,-0.3409,-0.0660,
0.3567,-0.1526,-0.0402,0.3384,0.0547,-0.3280,-0.0677,
0.3583,-0.1548,-0.0326,0.3458,0.0634,-0.3135,-0.0688,
0.3600,-0.1554,-0.0252,0.3530,0.0716,-0.2976,-0.0693,
0.3617,-0.1545,-0.0178,0.3599,0.0792,-0.2804,-0.0693,
0.3633,-0.1521,-0.0106,0.3662,0.0861,-0.2621,-0.0688,
0.3650,-0.1482,-0.0037,0.3719,0.0924,-0.2427,-0.0680,
0.3667,-0.1430,0.0031,0.3769,0.0979,-0.2225,-0.0670,
0.3683,-0.1365,0.0096,0.3808,0.1027,-0.2016,-0.0659,
0.3700,-0.1290,0.0159,0.3838,0.1066,-0.1800,-0.0648,
0.3717,-0.1204,0.0218,0.3855,0.1096,-0.1579,-0.0639,
0.3733,-0.1108,0.0275,0.3861,0.1118,-0.1355,-0.0634,
0.3750,-0.1005,0.0329,0.3855,0.1132,-0.1129,-0.0633,
0.3767,-0.0896,0.0381,0.3836,0.1138,-0.0901,-0.0636,
0.3783,-0.0781,0.0429,0.3806,0.1137,-0.0674,-0.0646,
0.3800,-0.0663,0.0474,0.3764,0.1129,-0.0447,-0.0662,
0.3817,-0.0541,0.0516,0.3712,0.1116,-0.0222,-0.0684,
0.3833,-0.0419,0.0556,0.3650,0.1099,-0.0001,-0.0712,
0.3850,-0.0296,0.0594,0.3580,0.1078,0.0215,-0.0745,
0.3867,-0.0174,0.0629,0.3503,0.1055,0.0426,-0.0784,
0.3883,-0.0055,0.0664,0.3422,0.1032,0.0628,-0.0827,
0.3900,0.0061,0.0697,0.3336,0.1010,0.0821,-0.0874,
0.3917,0.0173,0.0729,0.3249,0.0990,0.1003,-0.0924,
