time,Lfoot_m,Lfoot_l,Lfoot_u
76.76767676767678,-32.67313277777778,-75.81615253429644,10.469886978740874
77.77777777777779,-29.639441666666663,-72.88783064145555,13.608947308122225
78.7878787878788,-26.39307696969697,-69.71329945176396,16.92714551237001
79.7979797979798,-22.97155797979798,-66.32660012028242,20.383484160686457
80.80808080808082,-19.408021313131307,-62.761558504585444,23.94551587832283
81.81818181818183,-15.739599545454547,-59.06307078313273,27.58387169222364
82.82828282828284,-11.990027979797981,-55.25981029821444,31.27975433861848
83.83838383838385,-8.179883484848485,-51.382064443976105,35.02229747427914
84.84848484848486,-4.335343787878783,-47.473512664434956,38.80282508867739
85.85858585858587,-11.590567929292979,-24.087523949486773,0.9063880909008155
86.86868686868688,-14.717041111111106,-52.910187757193235,23.47610553497102
87.87878787878789,-11.04064242424242,-49.149394200333596,27.068109351848754
88.8888888888889,-7.482766111111111,-45.42762415720841,30.46209193498619
89.89898989898991,-4.047480656565659,-41.734363471149784,33.63940215801846
90.90909090909092,-0.7466290909090822,-38.05327737535978,36.56001919354161
91.91919191919193,2.387077070707067,-34.41470762840689,39.18886176982102
92.92929292929294,5.291547979797983,-30.90106731823537,41.484163277831335
93.93939393939395,7.873056969696971,-27.635859396265584,43.381973335659524
94.94949494949496,10.021986414141416,-24.775968888702643,44.819941716985475
95.95959595959597,11.626915505050503,-22.47521257569923,45.72904358580024
96.96969696969697,12.610379393939395,-20.86239215909849,46.083150946977284
97.97979797979798,12.831124646464644,-20.13033156092913,45.79258085385842
98.98989898989899,12.272893282828283,-20.29162253032588,44.83740909598245
100.0,11.02495,-21.275233890057034,43.32513389005703
