time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.2717,-0.1015,0.0330,0.5016,0.7187,0.1488,-0.3068,
0.2733,-0.1093,0.0317,0.4941,0.7205,0.1588,-0.3246,
0.2750,-0.1166,0.0307,0.4851,0.7218,0.1694,-0.3382,
0.2767,-0.1233,0.0300,0.4746,0.7226,0.1802,-0.3474,
0.2783,-0.1292,0.0296,0.4627,0.7229,0.1910,-0.3522,
0.2800,-0.1340,0.0295,0.4498,0.7226,0.2012,-0.3524,
0.2817,-0.1376,0.0299,0.4359,0.7217,0.2106,-0.3484,
0.2833,-0.1399,0.0307,0.4213,0.7204,0.2187,-0.3402,
0.2850,-0.1407,0.0319,0.4063,0.7185,0.2251,-0.3282,
0.2867,-0.1398,0.0334,0.3911,0.7162,0.2295,-0.3129,
0.2883,-0.1373,0.0353,0.3759,0.7135,0.2314,-0.2948,
0.2900,-0.1330,0.0375,0.3611,0.7105,0.2307,-0.2743,
0.2917,-0.1270,0.0399,0.3468,0.7072,0.2270,-0.2520,
0.2933,-0.1193,0.0425,0.3333,0.7038,0.2203,-0.2285,
0.2950,-0.1099,0.0452,0.3209,0.7003,0.2103,-0.2044,
0.2967,-0.0990,0.0479,0.3097,0.6968,0.1970,-0.1802,
0.2983,-0.0866,0.0506,0.2998,0.6933,0.1805,-0.1565,
0.3000,-0.0730,0.0531,0.2914,0.6900,0.1609,-0.1336,
0.3017,-0.0582,0.0554,0.2846,0.6869,0.1384,-0.1120,
0.3033,-0.0425,0.0575,0.2794,0.6841,0.1132,-0.0920,
0.3050,-0.0262,0.0592,0.2759,0.6815,0.0856,-0.0737,
0.3067,-0.0093,0.0606,0.2739,0.6792,0.0560,-0.0574,
0.3083,0.0078,0.0615,0.2735,0.6773,0.0250,-0.0432,
0.3100,0.0249,0.0620,0.2746,0.6756,-0.0072,-0.0310,
0.3117,0.0419,0.0621,0.2770,0.6741,-0.0398,-0.0206,
0.3133,0.0586,0.0617,0.2805,0.6729,-0.0725,-0.0121,
0.3150,0.0747,0.0609,0.2850,0.6719,-0.1046,-0.0052,
0.3167,0.0901,0.0596,0.2902,0.6709,-0.1356,0.0003,
0.3183,0.1046,0.0580,0.2960,0.6700,-0.1650,0.0047,
0.3200,0.1181,0.0561,0.3021,0.6691,-0.1923,0.0083,
0.3217,0.1306,0.0539,0.3083,0.6680,-0.2170,0.0114,
0.3233,0.1419,0.0515,0.3145,0.6669,-0.2387,0.0143,
0.3250,0.1519,0.0490,0.3203,0.6655,-0.2573,0.0173,
0.3267,0.1606,0.0464,0.3256,0.6639,-0.2723,0.0205,
0.3283,0.1679,0.0439,0.3302,0.6620,-0.2837,0.0243,
0.3300,0.1738,0.0414,0.3340,0.6598,-0.2914,0.0288,
0.3317,0.1782,0.0392,0.3369,0.6574,-0.2953,0.0341,
0.3333,0.1811,0.0371,0.3387,0.6547,-0.2957,0.0403,
0.3350,0.1826,0.0354,0.3395,0.6517,-0.2928,0.0474,
0.3367,0.1825,0.0341,0.3391,0.6485,-0.2867,0.0553,
0.3383,0.1809,0.0331,0.3376,0.6450,-0.2778,0.0640,
0.3400,0.1777,0.0327,0.3351,0.6415,-0.2666,0.0733,
0.3417,0.1730,0.0327,0.3315,0.6379,-0.2535,0.0830,
0.3433,0.1669,0.0332,0.3270,0.6342,-0.2390,0.0928,
0.3450,0.1592,0.0343,0.3216,0.6306,-0.2236,0.1024,
0.3467,0.1502,0.0360,0.3154,0.6271,-0.2079,0.1114,
0.3483,0.1398,0.0382,0.3086,0.6237,-0.1924,0.1195,
0.3500,0.1281,0.0409,0.3012,0.6206,-0.1775,0.1263,
0.3517,0.1153,0.0441,0.2935,0.6177,-0.1639,0.1315,
0.3533,0.1014,0.0477,0.2855,0.6151,-0.1518,0.1346,
