time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.3033,-0.0656,-0.1193,0.2050,0.7952,-0.0253,0.1386,
0.3050,-0.0568,-0.1138,0.2125,0.7881,-0.0158,0.1686,
0.3067,-0.0474,-0.1078,0.2206,0.7809,-0.0064,0.1930,
0.3083,-0.0376,-0.1015,0.2291,0.7735,0.0028,0.2112,
0.3100,-0.0273,-0.0952,0.2378,0.7661,0.0118,0.2230,
0.3117,-0.0170,-0.0889,0.2465,0.7588,0.0204,0.2282,
0.3133,-0.0066,-0.0830,0.2550,0.7517,0.0287,0.2268,
0.3150,0.0037,-0.0775,0.2631,0.7449,0.0365,0.2189,
0.3167,0.0138,-0.0726,0.2706,0.7387,0.0439,0.2048,
0.3183,0.0235,-0.0684,0.2774,0.7330,0.0507,0.1848,
0.3200,0.0327,-0.0650,0.2833,0.7279,0.0569,0.1593,
0.3217,0.0414,-0.0625,0.2882,0.7237,0.0626,0.1291,
0.3233,0.0494,-0.0610,0.2920,0.7202,0.0677,0.0946,
0.3250,0.0569,-0.0603,0.2945,0.7177,0.0722,0.0568,
0.3267,0.0636,-0.0605,0.2958,0.7160,0.0760,0.0164,
0.3283,0.0697,-0.0616,0.2957,0.7153,0.0794,-0.0259,
0.3300,0.0751,-0.0634,0.2944,0.7156,0.0821,-0.0690,
0.3317,0.0797,-0.0660,0.2917,0.7169,0.0843,-0.1122,
0.3333,0.0837,-0.0692,0.2878,0.7190,0.0860,-0.1546,
0.3350,0.0870,-0.0728,0.2827,0.7221,0.0872,-0.1953,
0.3367,0.0896,-0.0768,0.2766,0.7259,0.0880,-0.2336,
0.3383,0.0915,-0.0810,0.2694,0.7305,0.0884,-0.2688,
0.3400,0.0928,-0.0853,0.2614,0.7358,0.0884,-0.3002,
0.3417,0.0935,-0.0896,0.2527,0.7416,0.0880,-0.3273,
0.3433,0.0935,-0.0937,0.2434,0.7477,0.0873,-0.3496,
0.3450,0.0928,-0.0974,0.2336,0.7542,0.0862,-0.3667,
0.3467,0.0916,-0.1008,0.2236,0.7608,0.0848,-0.3784,
0.3483,0.0896,-0.1037,0.2134,0.7673,0.0831,-0.3846,
0.3500,0.0870,-0.1061,0.2033,0.7737,0.0809,-0.3852,
0.3517,0.0838,-0.1078,0.1933,0.7798,0.0784,-0.3804,
0.3533,0.0799,-0.1089,0.1836,0.7854,0.0753,-0.3702,
0.3550,0.0754,-0.1093,0.1745,0.7905,0.0717,-0.3551,
0.3567,0.0702,-0.1091,0.1659,0.7949,0.0674,-0.3355,
0.3583,0.0645,-0.1084,0.1582,0.7986,0.0623,-0.3118,
0.3600,0.0581,-0.1072,0.1513,0.8014,0.0563,-0.2846,
0.3617,0.0513,-0.1055,0.1453,0.8034,0.0493,-0.2546,
0.3633,0.0441,-0.1036,0.1405,0.8046,0.0410,-0.2224,
0.3650,0.0364,-0.1015,0.1367,0.8048,0.0315,-0.1888,
0.3667,0.0285,-0.0994,0.1342,0.8042,0.0205,-0.1545,
0.3683,0.0204,-0.0974,0.1329,0.8029,0.0079,-0.1203,
0.3700,0.0121,-0.0957,0.1328,0.8008,-0.0062,-0.0868,
0.3717,0.0039,-0.0943,0.1339,0.7981,-0.0219,-0.0549,
0.3733,-0.0043,-0.0935,0.1361,0.7949,-0.0393,-0.0251,
0.3750,-0.0122,-0.0934,0.1395,0.7913,-0.0581,0.0019,
0.3767,-0.0200,-0.0940,0.1439,0.7874,-0.0783,0.0256,
0.3783,-0.0274,-0.0954,0.1492,0.7833,-0.0997,0.0455,
0.3800,-0.0345,-0.0978,0.1552,0.7791,-0.1221,0.0613,
0.3817,-0.0412,-0.1011,0.1620,0.7750,-0.1453,0.0728,
0.3833,-0.0476,-0.1054,0.1692,0.7711,-0.1688,0.0798,
0.3850,-0.0535,-0.1106,0.1767,0.7673,-0.1923,0.0821,
0.3867,-0.0591,-0.1166,0.1844,0.7639,-0.2155,0.0798,
0.3883,-0.0644,-0.1235,0.1920,0.7608,-0.2380,0.0731,
0.3900,-0.0695,-0.1310,0.1994,0.7580,-0.2593,0.0622,
0.3917,-0.0744,-0.1390,0.2064,0.7556,-0.2792,0.0472,
0.3933,-0.0792,-0.1473,0.2129,0.7536,-0.2971,0.0286,
0.3950,-0.0839,-0.1558,0.2186,0.7519,-0.3129,0.0067,
0.3967,-0.0886,-0.1642,0.2236,0.7505,-0.3261,-0.0180,
0.3983,-0.0934,-0.1722,0.2276,0.7493,-0.3366,-0.0449,
0.4000,-0.0982,-0.1797,0.2306,0.7484,-0.3441,-0.0736,
0.4017,-0.1032,-0.1864,0.2326,0.7476,-0.3485,-0.1035,
0.4033,-0.1081,-0.1920,0.2335,0.7470,-0.3498,-0.1341,
0.4050,-0.1131,-0.1963,0.2333,0.7464,-0.3478,-0.1649,
0.4067,-0.1180,-0.1991,0.2321,0.7458,-0.3427,-0.1952,
0.4083,-0.1228,-0.2003,0.2298,0.7452,-0.3345,-0.2246,
0.4100,-0.1273,-0.1995,0.2267,0.7446,-0.3234,-0.2526,
0.4117,-0.1316,-0.1968,0.2228,0.7439,-0.3096,-0.2788,
0.4133,-0.1354,-0.1920,0.2182,0.7431,-0.2933,-0.3026,
0.4150,-0.1386,-0.1850,0.2131,0.7422,-0.2748,-0.3237,
0.4167,-0.1412,-0.1759,0.2077,0.7412,-0.2544,-0.3417,
0.4183,-0.1430,-0.1648,0.2020,0.7400,-0.2324,-0.3563,
0.4200,-0.1441,-0.1516,0.1964,0.7388,-0.2092,-0.3673,
0.4217,-0.1443,-0.1366,0.1908,0.7375,-0.1851,-0.3743,
0.4233,-0.1436,-0.1200,0.1857,0.7362,-0.1605,-0.3772,
0.4250,-0.1419,-0.1020,0.1809,0.7348,-0.1356,-0.3758,
0.4267,-0.1394,-0.0829,0.1769,0.7335,-0.1110,-0.3701,
0.4283,-0.1361,-0.0631,0.1735,0.7323,-0.0868,-0.3600,
0.4300,-0.1319,-0.0428,0.1710,0.7312,-0.0635,-0.3456,
0.4317,-0.1271,-0.0224,0.1695,0.7303,-0.0412,-0.3271,
0.4333,-0.1217,-0.0023,0.1689,0.7298,-0.0202,-0.3045,
0.4350,-0.1157,0.0170,0.1694,0.7296,-0.0008,-0.2782,
0.4367,-0.1094,0.0354,0.1708,0.7299,0.0170,-0.2485,
0.4383,-0.1029,0.0523,0.1733,0.7307,0.0330,-0.2158,
0.4400,-0.0962,0.0675,0.1767,0.7321,0.0472,-0.1807,
0.4417,-0.0896,0.0807,0.1809,0.7342,0.0595,-0.1437,
0.4433,-0.0831,0.0916,0.1860,0.7369,0.0701,-0.1054,
0.4450,-0.0768,0.1001,0.1917,0.7404,0.0791,-0.0665,
0.4467,-0.0708,0.1059,0.1980,0.7446,0.0865,-0.0276,
0.4483,-0.0650,0.1091,0.2046,0.7496,0.0927,0.0104,
0.4500,-0.0597,0.1094,0.2116,0.7553,0.0978,0.0470,
0.4517,-0.0547,0.1070,0.2186,0.7616,0.1021,0.0815,
0.4533,-0.0500,0.1018,0.2256,0.7686,0.1059,0.1131,
0.4550,-0.0455,0.0939,0.2325,0.7762,0.1094,0.1415,
0.4567,-0.0413,0.0835,0.2389,0.7843,0.1129,0.1661,
0.4583,-0.0373,0.0707,0.2449,0.7928,0.1166,0.1866,
0.4600,-0.0333,0.0557,0.2502,0.8015,0.1209,0.2026,
0.4617,-0.0293,0.0387,0.2548,0.8104,0.1258,0.2141,
0.4633,-0.0252,0.0201,0.2585,0.8194,0.1316,0.2210,
0.4650,-0.0209,0.0000,0.2612,0.8284,0.1382,0.2234,
0.4667,-0.0164,-0.0212,0.2628,0.8372,0.1458,0.2215,
0.4683,-0.0116,-0.0431,0.2633,0.8456,0.1543,0.2155,
0.4700,-0.0065,-0.0654,0.2627,0.8537,0.1635,0.2057,
0.4717,-0.0011,-0.0879,0.2608,0.8612,0.1733,0.1927,
0.4733,0.0045,-0.1101,0.2577,0.8681,0.1835,0.1768,
0.4750,0.0104,-0.1317,0.2535,0.8742,0.1938,0.1585,
0.4767,0.0165,-0.1524,0.2481,0.8796,0.2037,0.1384,
0.4783,0.0226,-0.1719,0.2415,0.8840,0.2130,0.1169,
0.4800,0.0287,-0.1900,0.2340,0.8876,0.2213,0.0945,
0.4817,0.0347,-0.2063,0.2255,0.8902,0.2280,0.0718,
0.4833,0.0403,-0.2207,0.2162,0.8918,0.2329,0.0491,
0.4850,0.0456,-0.2331,0.2061,0.8924,0.2356,0.0268,
0.4867,0.0502,-0.2432,0.1955,0.8920,0.2357,0.0053,
0.4883,0.0541,-0.2511,0.1845,0.8906,0.2329,-0.0151,
0.4900,0.0572,-0.2567,0.1732,0.8883,0.2270,-0.0341,
0.4917,0.0592,-0.2599,0.1619,0.8851,0.2179,-0.0516,
0.4933,0.0601,-0.2609,0.1507,0.8810,0.2054,-0.0675,
0.4950,0.0599,-0.2597,0.1397,0.8761,0.1897,-0.0816,
0.4967,0.0583,-0.2565,0.1292,0.8705,0.1708,-0.0939,
0.4983,0.0555,-0.2513,0.1194,0.8642,0.1489,-0.1044,
0.5000,0.0513,-0.2445,0.1104,0.8573,0.1244,-0.1132,
0.5017,0.0458,-0.2362,0.1023,0.8498,0.0975,-0.1203,
0.5033,0.0389,-0.2267,0.0953,0.8420,0.0687,-0.1260,
0.5050,0.0309,-0.2161,0.0895,0.8338,0.0386,-0.1304,
0.5067,0.0217,-0.2049,0.0850,0.8253,0.0076,-0.1336,
0.5083,0.0115,-0.1932,0.0819,0.8167,-0.0236,-0.1359,
0.5100,0.0004,-0.1813,0.0802,0.8081,-0.0543,-0.1374,
0.5117,-0.0115,-0.1694,0.0799,0.7994,-0.0840,-0.1383,
0.5133,-0.0239,-0.1578,0.0811,0.7908,-0.1121,-0.1388,
0.5150,-0.0367,-0.1468,0.0838,0.7824,-0.1378,-0.1390,
0.5167,-0.0497,-0.1364,0.0879,0.7743,-0.1608,-0.1390,
0.5183,-0.0628,-0.1270,0.0932,0.7665,-0.1804,-0.1388,
0.5200,-0.0757,-0.1185,0.0999,0.7591,-0.1963,-0.1386,
0.5217,-0.0882,-0.1112,0.1076,0.7521,-0.2082,-0.1383,
0.5233,-0.1002,-0.1051,0.1164,0.7457,-0.2158,-0.1378,
0.5250,-0.1116,-0.1002,0.1261,0.7397,-0.2191,-0.1372,
0.5267,-0.1221,-0.0965,0.1365,0.7342,-0.2180,-0.1362,
0.5283,-0.1318,-0.0940,0.1475,0.7293,-0.2127,-0.1349,
0.5300,-0.1404,-0.0927,0.1589,0.7250,-0.2034,-0.1330,
0.5317,-0.1480,-0.0924,0.1706,0.7211,-0.1903,-0.1304,
0.5333,-0.1544,-0.0929,0.1824,0.7178,-0.1740,-0.1271,
0.5350,-0.1597,-0.0942,0.1941,0.7150,-0.1548,-0.1227,
0.5367,-0.1640,-0.0960,0.2055,0.7126,-0.1333,-0.1172,
0.5383,-0.1672,-0.0982,0.2166,0.7107,-0.1100,-0.1104,
0.5400,-0.1693,-0.1006,0.2271,0.7092,-0.0855,-0.1022,
0.5417,-0.1706,-0.1029,0.2368,0.7081,-0.0604,-0.0925,
0.5433,-0.1710,-0.1050,0.2457,0.7073,-0.0351,-0.0812,
0.5450,-0.1706,-0.1066,0.2536,0.7069,-0.0102,-0.0682,
0.5467,-0.1697,-0.1076,0.2603,0.7069,0.0138,-0.0536,
0.5483,-0.1683,-0.1078,0.2659,0.7072,0.0364,-0.0373,
0.5500,-0.1665,-0.1071,0.2701,0.7078,0.0575,-0.0197,
0.5517,-0.1645,-0.1055,0.2730,0.7087,0.0766,-0.0007,
0.5533,-0.1623,-0.1027,0.2744,0.7101,0.0935,0.0194,
0.5550,-0.1601,-0.0988,0.2743,0.7118,0.1081,0.0403,
0.5567,-0.1580,-0.0938,0.2728,0.7139,0.1203,0.0617,
0.5583,-0.1559,-0.0877,0.2698,0.7165,0.1302,0.0833,
0.5600,-0.1541,-0.0805,0.2655,0.7196,0.1378,0.1046,
0.5617,-0.1524,-0.0724,0.2597,0.7232,0.1433,0.1254,
0.5633,-0.1509,-0.0634,0.2527,0.7274,0.1467,0.1452,
0.5650,-0.1495,-0.0537,0.2445,0.7321,0.1484,0.1637,
0.5667,-0.1483,-0.0434,0.2353,0.7375,0.1486,0.1806,
0.5683,-0.1471,-0.0327,0.2251,0.7434,0.1475,0.1954,
0.5700,-0.1459,-0.0218,0.2143,0.7498,0.1454,0.2080,
0.5717,-0.1446,-0.0108,0.2028,0.7568,0.1425,0.2180,
0.5733,-0.1430,0.0001,0.1910,0.7641,0.1390,0.2254,
0.5750,-0.1410,0.0106,0.1789,0.7717,0.1352,0.2300,
0.5767,-0.1386,0.0206,0.1669,0.7794,0.1311,0.2317,
0.5783,-0.1356,0.0299,0.1551,0.7872,0.1270,0.2305,
0.5800,-0.1320,0.0384,0.1437,0.7949,0.1228,0.2264,
0.5817,-0.1277,0.0458,0.1330,0.8022,0.1186,0.2196,
0.5833,-0.1226,0.0521,0.1230,0.8091,0.1143,0.2100,
0.5850,-0.1168,0.0569,0.1140,0.8154,0.1101,0.1979,
0.5867,-0.1101,0.0604,0.1061,0.8209,0.1058,0.1835,
0.5883,-0.1027,0.0622,0.0995,0.8255,0.1015,0.1669,
0.5900,-0.0946,0.0624,0.0942,0.8292,0.0970,0.1484,
0.5917,-0.0859,0.0608,0.0904,0.8317,0.0924,0.1283,
0.5933,-0.0767,0.0575,0.0881,0.8331,0.0876,0.1069,
0.5950,-0.0671,0.0525,0.0874,0.8332,0.0827,0.0843,
0.5967,-0.0572,0.0457,0.0882,0.8322,0.0777,0.0610,
